id,series,period,dataValue,status,units,subject,groupName
285,BDCQ.SEA1HA,2015.12,124802,F,Number,Business Data Collection - BDC,Industry by employment variable
286,BDCQ.SEA1HA,2016.03,127872,F,Number,Business Data Collection - BDC,Industry by employment variable
287,BDCQ.SEA1HA,2016.06,127744,F,Number,Business Data Collection - BDC,Industry by employment variable
288,BDCQ.SEA1HA,2016.09,128360,F,Number,Business Data Collection - BDC,Industry by employment variable
289,BDCQ.SEA1HA,2016.12,134631,F,Number,Business Data Collection - BDC,Industry by employment variable
290,BDCQ.SEA1HA,2017.03,137104,F,Number,Business Data Collection - BDC,Industry by employment variable
291,BDCQ.SEA1HA,2017.06,136444,F,Number,Business Data Collection - BDC,Industry by employment variable
292,BDCQ.SEA1HA,2017.09,134081,F,Number,Business Data Collection - BDC,Industry by employment variable
293,BDCQ.SEA1HA,2017.12,139394,F,Number,Business Data Collection - BDC,Industry by employment variable
294,BDCQ.SEA1HA,2018.03,140352,F,Number,Business Data Collection - BDC,Industry by employment variable
295,BDCQ.SEA1HA,2018.06,139249,F,Number,Business Data Collection - BDC,Industry by employment variable
296,BDCQ.SEA1HA,2018.09,135443,F,Number,Business Data Collection - BDC,Industry by employment variable
297,BDCQ.SEA1HA,2018.12,142465,F,Number,Business Data Collection - BDC,Industry by employment variable
298,BDCQ.SEA1HA,2019.03,144366,F,Number,Business Data Collection - BDC,Industry by employment variable
299,BDCQ.SEA1HA,2019.06,142506,F,Number,Business Data Collection - BDC,Industry by employment variable
300,BDCQ.SEA1HA,2019.09,140421,F,Number,Business Data Collection - BDC,Industry by employment variable
301,BDCQ.SEA1HA,2019.12,147093,F,Number,Business Data Collection - BDC,Industry by employment variable
302,BDCQ.SEA1HA,2020.03,145422,F,Number,Business Data Collection - BDC,Industry by employment variable
303,BDCQ.SEA1HA,2020.06,140969,F,Number,Business Data Collection - BDC,Industry by employment variable
304,BDCQ.SEA1HA,2020.09,137395,F,Number,Business Data Collection - BDC,Industry by employment variable
305,BDCQ.SEA1IA,2011.06,75245,F,Number,Business Data Collection - BDC,Industry by employment variable
306,BDCQ.SEA1IA,2011.09,75920,F,Number,Business Data Collection - BDC,Industry by employment variable
307,BDCQ.SEA1IA,2011.12,77045,F,Number,Business Data Collection - BDC,Industry by employment variable
308,BDCQ.SEA1IA,2012.03,76430,F,Number,Business Data Collection - BDC,Industry by employment variable
309,BDCQ.SEA1IA,2012.06,76950,F,Number,Business Data Collection - BDC,Industry by employment variable
310,BDCQ.SEA1IA,2012.09,76194,F,Number,Business Data Collection - BDC,Industry by employment variable
311,BDCQ.SEA1IA,2012.12,77327,F,Number,Business Data Collection - BDC,Industry by employment variable
312,BDCQ.SEA1IA,2013.03,76687,F,Number,Business Data Collection - BDC,Industry by employment variable
313,BDCQ.SEA1IA,2013.06,78158,F,Number,Business Data Collection - BDC,Industry by employment variable
314,BDCQ.SEA1IA,2013.09,78229,F,Number,Business Data Collection - BDC,Industry by employment variable
315,BDCQ.SEA1IA,2013.12,79389,F,Number,Business Data Collection - BDC,Industry by employment variable
316,BDCQ.SEA1IA,2014.03,79737,F,Number,Business Data Collection - BDC,Industry by employment variable
317,BDCQ.SEA1IA,2014.06,80385,F,Number,Business Data Collection - BDC,Industry by employment variable
318,BDCQ.SEA1IA,2014.09,80773,F,Number,Business Data Collection - BDC,Industry by employment variable
319,BDCQ.SEA1IA,2014.12,81723,F,Number,Business Data Collection - BDC,Industry by employment variable
320,BDCQ.SEA1IA,2015.03,81326,F,Number,Business Data Collection - BDC,Industry by employment variable
321,BDCQ.SEA1IA,2015.06,82116,F,Number,Business Data Collection - BDC,Industry by employment variable
322,BDCQ.SEA1IA,2015.09,81791,F,Number,Business Data Collection - BDC,Industry by employment variable
323,BDCQ.SEA1IA,2015.12,83268,F,Number,Business Data Collection - BDC,Industry by employment variable
324,BDCQ.SEA1IA,2016.03,83028,F,Number,Business Data Collection - BDC,Industry by employment variable
325,BDCQ.SEA1IA,2016.06,83690,F,Number,Business Data Collection - BDC,Industry by employment variable
326,BDCQ.SEA1IA,2016.09,83850,F,Number,Business Data Collection - BDC,Industry by employment variable
327,BDCQ.SEA1IA,2016.12,85305,F,Number,Business Data Collection - BDC,Industry by employment variable
328,BDCQ.SEA1IA,2017.03,84997,F,Number,Business Data Collection - BDC,Industry by employment variable
329,BDCQ.SEA1IA,2017.06,86158,F,Number,Business Data Collection - BDC,Industry by employment variable
330,BDCQ.SEA1IA,2017.09,85658,F,Number,Business Data Collection - BDC,Industry by employment variable
331,BDCQ.SEA1IA,2017.12,87824,F,Number,Business Data Collection - BDC,Industry by employment variable
332,BDCQ.SEA1IA,2018.03,87091,F,Number,Business Data Collection - BDC,Industry by employment variable
333,BDCQ.SEA1IA,2018.06,86960,F,Number,Business Data Collection - BDC,Industry by employment variable
334,BDCQ.SEA1IA,2018.09,86621,F,Number,Business Data Collection - BDC,Industry by employment variable
335,BDCQ.SEA1IA,2018.12,89405,F,Number,Business Data Collection - BDC,Industry by employment variable
336,BDCQ.SEA1IA,2019.03,90235,F,Number,Business Data Collection - BDC,Industry by employment variable
337,BDCQ.SEA1IA,2019.06,91895,F,Number,Business Data Collection - BDC,Industry by employment variable
338,BDCQ.SEA1IA,2019.09,89864,F,Number,Business Data Collection - BDC,Industry by employment variable
339,BDCQ.SEA1IA,2019.12,92162,F,Number,Business Data Collection - BDC,Industry by employment variable
340,BDCQ.SEA1IA,2020.03,91424,F,Number,Business Data Collection - BDC,Industry by employment variable
341,BDCQ.SEA1IA,2020.06,88863,F,Number,Business Data Collection - BDC,Industry by employment variable
342,BDCQ.SEA1IA,2020.09,84327,F,Number,Business Data Collection - BDC,Industry by employment variable
343,BDCQ.SEA1JA,2011.06,35085,F,Number,Business Data Collection - BDC,Industry by employment variable
344,BDCQ.SEA1JA,2011.09,36904,F,Number,Business Data Collection - BDC,Industry by employment variable
345,BDCQ.SEA1JA,2011.12,35836,F,Number,Business Data Collection - BDC,Industry by employment variable
346,BDCQ.SEA1JA,2012.03,35700,F,Number,Business Data Collection - BDC,Industry by employment variable
347,BDCQ.SEA1JA,2012.06,36905,F,Number,Business Data Collection - BDC,Industry by employment variable
348,BDCQ.SEA1JA,2012.09,36974,F,Number,Business Data Collection - BDC,Industry by employment variable
349,BDCQ.SEA1JA,2012.12,35848,F,Number,Business Data Collection - BDC,Industry by employment variable
350,BDCQ.SEA1JA,2013.03,36177,F,Number,Business Data Collection - BDC,Industry by employment variable
351,BDCQ.SEA1JA,2013.06,36375,F,Number,Business Data Collection - BDC,Industry by employment variable
352,BDCQ.SEA1JA,2013.09,36549,F,Number,Business Data Collection - BDC,Industry by employment variable
353,BDCQ.SEA1JA,2013.12,36290,F,Number,Business Data Collection - BDC,Industry by employment variable
354,BDCQ.SEA1JA,2014.03,36407,F,Number,Business Data Collection - BDC,Industry by employment variable
355,BDCQ.SEA1JA,2014.06,35957,F,Number,Business Data Collection - BDC,Industry by employment variable
356,BDCQ.SEA1JA,2014.09,35705,F,Number,Business Data Collection - BDC,Industry by employment variable
357,BDCQ.SEA1JA,2014.12,35506,F,Number,Business Data Collection - BDC,Industry by employment variable
358,BDCQ.SEA1JA,2015.03,34795,F,Number,Business Data Collection - BDC,Industry by employment variable
359,BDCQ.SEA1JA,2015.06,34879,F,Number,Business Data Collection - BDC,Industry by employment variable
360,BDCQ.SEA1JA,2015.09,34671,F,Number,Business Data Collection - BDC,Industry by employment variable
361,BDCQ.SEA1JA,2015.12,35041,F,Number,Business Data Collection - BDC,Industry by employment variable
362,BDCQ.SEA1JA,2016.03,34989,F,Number,Business Data Collection - BDC,Industry by employment variable
363,BDCQ.SEA1JA,2016.06,35235,F,Number,Business Data Collection - BDC,Industry by employment variable
364,BDCQ.SEA1JA,2016.09,35058,F,Number,Business Data Collection - BDC,Industry by employment variable
365,BDCQ.SEA1JA,2016.12,35295,F,Number,Business Data Collection - BDC,Industry by employment variable
366,BDCQ.SEA1JA,2017.03,35297,F,Number,Business Data Collection - BDC,Industry by employment variable
367,BDCQ.SEA1JA,2017.06,36000,F,Number,Business Data Collection - BDC,Industry by employment variable
368,BDCQ.SEA1JA,2017.09,36076,F,Number,Business Data Collection - BDC,Industry by employment variable
369,BDCQ.SEA1JA,2017.12,35363,F,Number,Business Data Collection - BDC,Industry by employment variable
370,BDCQ.SEA1JA,2018.03,34942,F,Number,Business Data Collection - BDC,Industry by employment variable
371,BDCQ.SEA1JA,2018.06,34641,F,Number,Business Data Collection - BDC,Industry by employment variable
372,BDCQ.SEA1JA,2018.09,34597,F,Number,Business Data Collection - BDC,Industry by employment variable
373,BDCQ.SEA1JA,2018.12,32761,F,Number,Business Data Collection - BDC,Industry by employment variable
374,BDCQ.SEA1JA,2019.03,32265,F,Number,Business Data Collection - BDC,Industry by employment variable
375,BDCQ.SEA1JA,2019.06,32293,F,Number,Business Data Collection - BDC,Industry by employment variable
376,BDCQ.SEA1JA,2019.09,31840,F,Number,Business Data Collection - BDC,Industry by employment variable
377,BDCQ.SEA1JA,2019.12,31573,F,Number,Business Data Collection - BDC,Industry by employment variable
378,BDCQ.SEA1JA,2020.03,31206,F,Number,Business Data Collection - BDC,Industry by employment variable
379,BDCQ.SEA1JA,2020.06,30086,F,Number,Business Data Collection - BDC,Industry by employment variable
380,BDCQ.SEA1JA,2020.09,29057,F,Number,Business Data Collection - BDC,Industry by employment variable
381,BDCQ.SEA1KA,2011.06,54474,F,Number,Business Data Collection - BDC,Industry by employment variable
382,BDCQ.SEA1KA,2011.09,55328,F,Number,Business Data Collection - BDC,Industry by employment variable
383,BDCQ.SEA1KA,2011.12,55558,F,Number,Business Data Collection - BDC,Industry by employment variable
384,BDCQ.SEA1KA,2012.03,55426,F,Number,Business Data Collection - BDC,Industry by employment variable
385,BDCQ.SEA1KA,2012.06,55659,F,Number,Business Data Collection - BDC,Industry by employment variable
386,BDCQ.SEA1KA,2012.09,55970,F,Number,Business Data Collection - BDC,Industry by employment variable
387,BDCQ.SEA1KA,2012.12,56287,F,Number,Business Data Collection - BDC,Industry by employment variable
388,BDCQ.SEA1KA,2013.03,56108,F,Number,Business Data Collection - BDC,Industry by employment variable
389,BDCQ.SEA1KA,2013.06,56178,F,Number,Business Data Collection - BDC,Industry by employment variable
390,BDCQ.SEA1KA,2013.09,55996,F,Number,Business Data Collection - BDC,Industry by employment variable
391,BDCQ.SEA1KA,2013.12,56622,F,Number,Business Data Collection - BDC,Industry by employment variable
392,BDCQ.SEA1KA,2014.03,56239,F,Number,Business Data Collection - BDC,Industry by employment variable
393,BDCQ.SEA1KA,2014.06,56788,F,Number,Business Data Collection - BDC,Industry by employment variable
394,BDCQ.SEA1KA,2014.09,57912,F,Number,Business Data Collection - BDC,Industry by employment variable
395,BDCQ.SEA1KA,2014.12,58061,F,Number,Business Data Collection - BDC,Industry by employment variable
396,BDCQ.SEA1KA,2015.03,58796,F,Number,Business Data Collection - BDC,Industry by employment variable
397,BDCQ.SEA1KA,2015.06,59270,F,Number,Business Data Collection - BDC,Industry by employment variable
398,BDCQ.SEA1KA,2015.09,59590,F,Number,Business Data Collection - BDC,Industry by employment variable
399,BDCQ.SEA1KA,2015.12,60207,F,Number,Business Data Collection - BDC,Industry by employment variable
400,BDCQ.SEA1KA,2016.03,59934,F,Number,Business Data Collection - BDC,Industry by employment variable
401,BDCQ.SEA1KA,2016.06,60359,F,Number,Business Data Collection - BDC,Industry by employment variable
402,BDCQ.SEA1KA,2016.09,59582,F,Number,Business Data Collection - BDC,Industry by employment variable
403,BDCQ.SEA1KA,2016.12,58984,F,Number,Business Data Collection - BDC,Industry by employment variable
404,BDCQ.SEA1KA,2017.03,60879,F,Number,Business Data Collection - BDC,Industry by employment variable
405,BDCQ.SEA1KA,2017.06,61414,F,Number,Business Data Collection - BDC,Industry by employment variable
406,BDCQ.SEA1KA,2017.09,61746,F,Number,Business Data Collection - BDC,Industry by employment variable
407,BDCQ.SEA1KA,2017.12,60329,F,Number,Business Data Collection - BDC,Industry by employment variable
408,BDCQ.SEA1KA,2018.03,60262,F,Number,Business Data Collection - BDC,Industry by employment variable
409,BDCQ.SEA1KA,2018.06,60530,F,Number,Business Data Collection - BDC,Industry by employment variable
410,BDCQ.SEA1KA,2018.09,59986,F,Number,Business Data Collection - BDC,Industry by employment variable
411,BDCQ.SEA1KA,2018.12,60163,F,Number,Business Data Collection - BDC,Industry by employment variable
412,BDCQ.SEA1KA,2019.03,61235,F,Number,Business Data Collection - BDC,Industry by employment variable
413,BDCQ.SEA1KA,2019.06,60928,F,Number,Business Data Collection - BDC,Industry by employment variable
414,BDCQ.SEA1KA,2019.09,60800,F,Number,Business Data Collection - BDC,Industry by employment variable
415,BDCQ.SEA1KA,2019.12,59652,F,Number,Business Data Collection - BDC,Industry by employment variable
416,BDCQ.SEA1KA,2020.03,59916,F,Number,Business Data Collection - BDC,Industry by employment variable
417,BDCQ.SEA1KA,2020.06,61015,F,Number,Business Data Collection - BDC,Industry by employment variable
418,BDCQ.SEA1KA,2020.09,60511,F,Number,Business Data Collection - BDC,Industry by employment variable
419,BDCQ.SEA1LA,2011.06,23716,F,Number,Business Data Collection - BDC,Industry by employment variable
420,BDCQ.SEA1LA,2011.09,23551,F,Number,Business Data Collection - BDC,Industry by employment variable
421,BDCQ.SEA1LA,2011.12,24172,F,Number,Business Data Collection - BDC,Industry by employment variable
422,BDCQ.SEA1LA,2012.03,24373,F,Number,Business Data Collection - BDC,Industry by employment variable
423,BDCQ.SEA1LA,2012.06,24280,F,Number,Business Data Collection - BDC,Industry by employment variable
424,BDCQ.SEA1LA,2012.09,23946,F,Number,Business Data Collection - BDC,Industry by employment variable
425,BDCQ.SEA1LA,2012.12,24645,F,Number,Business Data Collection - BDC,Industry by employment variable
426,BDCQ.SEA1LA,2013.03,24631,F,Number,Business Data Collection - BDC,Industry by employment variable
427,BDCQ.SEA1LA,2013.06,24643,F,Number,Business Data Collection - BDC,Industry by employment variable
428,BDCQ.SEA1LA,2013.09,24536,F,Number,Business Data Collection - BDC,Industry by employment variable
429,BDCQ.SEA1LA,2013.12,25263,F,Number,Business Data Collection - BDC,Industry by employment variable
430,BDCQ.SEA1LA,2014.03,25608,F,Number,Business Data Collection - BDC,Industry by employment variable
431,BDCQ.SEA1LA,2014.06,25299,F,Number,Business Data Collection - BDC,Industry by employment variable
432,BDCQ.SEA1LA,2014.09,25368,F,Number,Business Data Collection - BDC,Industry by employment variable
433,BDCQ.SEA1LA,2014.12,27418,F,Number,Business Data Collection - BDC,Industry by employment variable
434,BDCQ.SEA1LA,2015.03,27304,F,Number,Business Data Collection - BDC,Industry by employment variable
435,BDCQ.SEA1LA,2015.06,27254,F,Number,Business Data Collection - BDC,Industry by employment variable
436,BDCQ.SEA1LA,2015.09,27169,F,Number,Business Data Collection - BDC,Industry by employment variable
437,BDCQ.SEA1LA,2015.12,28332,F,Number,Business Data Collection - BDC,Industry by employment variable
438,BDCQ.SEA1LA,2016.03,28596,F,Number,Business Data Collection - BDC,Industry by employment variable
439,BDCQ.SEA1LA,2016.06,28790,F,Number,Business Data Collection - BDC,Industry by employment variable
440,BDCQ.SEA1LA,2016.09,27966,F,Number,Business Data Collection - BDC,Industry by employment variable
441,BDCQ.SEA1LA,2016.12,29497,F,Number,Business Data Collection - BDC,Industry by employment variable
